sonarAlt,values
34.2549125576344,33.60223519111186,33.60223519111186,33.60223519111186,33.60223519111186,34.2549125576344,33.510677601848904,33.41953200623799,33.510677601848904,34.2549125576344,34.2549125576344,33.879408045731786,33.97264186281092,34.73410691847809,34.34986905982479,34.34986905982479,34.34986905982479,34.066301929461694,34.34986905982479,34.83128475509808,34.928916204995446,33.879408045731786,35.32404225817546,36.55540305115126,36.55540305115126,36.66125849211477,36.55540305115126,36.34522459903804,36.45005965557409,36.7676297209287,37.30735625343642,37.19834865301043,37.4169028801516,36.981934695211024,36.981934695211024,36.87452051661699,36.981934695211024,36.981934695211024,37.19834865301043,37.4169028801516,37.526992541172156,37.74881719786542,37.74881719786542,38.085729457867345,38.1991637589715,37.637629284349295,38.65866693529182,38.42775340452619,38.65866693529182,38.89193996990062,38.77500626008972,38.89193996990062,39.009472631516815,39.009472631516815,39.485685786253434,38.89193996990062,39.1276088586343,39.1276088586343,39.1276088586343,38.89193996990062,38.89193996990062,39.60628337173739,40.84759106817055,40.59406781589484,40.84759106817055,40.34321701893965,39.849365527826905,39.727508316218774,39.971859966023196,39.971859966023196,40.72049272303495,41.10382971124022,41.10382971124022,41.75659632943582,41.36282760526018,41.10382971124022,41.36282760526018,41.75659632943582,42.42732268256908,41.493375236660924,41.88928136117537,43.11676030539587,42.97733840061897,43.539732758528096,43.39795088231456,44.26077888030279,45.30551257604322,45.153665233282936,45.45824671916698,46.712999192038986,47.19914663443624,48.198328456618505,48.539626482127,48.88517134131571,48.88517134131571,50.129192044153,50.49486431616281,52.5927912835114,52.5927912835114,54.0094451200499,54.42665911246731,56.15418235118875,56.15418235118875,57.2841100527893,57.2841100527893,57.05490145603797,58.45520670089496,57.51496490133897,57.51496490133897,57.51496490133897,59.42326001416268,60.16830193495086,60.42037732446235,61.4478874682506,61.1880848992798,63.049250095414735,63.049250095414735,63.599819374774626,62.23931096499693,64.15911188536178,64.44209439643933,64.72733659924334,61.4478874682506,61.1880848992798,61.70967735009104,64.15911188536178,65.01486566864565,66.18840960899779,66.7896423323799,66.7896423323799,66.7896423323799,65.3047092170089,65.59689530302624,66.7896423323799,66.7896423323799,66.48779626059645,66.7896423323799,66.18840960899779,66.18840960899779,67.40083496337037,68.02223705995355,66.7896423323799,66.7896423323799,67.40083496337037,68.02223705995355,68.02223705995355,68.02223705995355,66.48779626059645,66.18840960899779,65.89145244077598,67.71024390676675,67.40083496337037,67.71024390676675,66.7896423323799,67.71024390676675,66.48779626059645,66.7896423323799,66.7896423323799,65.3047092170089,66.18840960899779,66.48779626059645,66.7896423323799,66.7896423323799,66.48779626059645,66.7896423323799,66.7896423323799,68.02223705995355,68.3368469340081,68.97404963883243,73.39388986338565,73.39388986338565,75.23389401001891,74.85918582853775,76.76767088833913,76.76767088833913,76.76767088833913,77.16009669995111,76.76767088833913,78.76726997687231,79.5940972051214,80.43702143600552,77.95608301483652,81.29651736461385,81.29651736461385,81.73263318664259,80.43702143600552,78.35974933042611,77.95608301483652,78.76726997687231,77.16009669995111,75.6120483993012,74.48787695941738,73.39388986338565,71.98012958664762,72.68073919821755,70.95201541890866,68.97404963883243,68.65410658765225,69.95032399693449,68.65410658765225,68.97404963883243,68.02223705995355,66.7896423323799,66.48779626059645,65.3047092170089,64.44209439643933,65.59689530302624,65.59689530302624,65.59689530302624,66.7896423323799,65.59689530302624,65.3047092170089,65.59689530302624,63.599819374774626,64.15911188536178,64.15911188536178,63.87836231999941,65.59689530302624,66.48779626059645,66.7896423323799,66.7896423323799,68.97404963883243,69.95032399693449,69.95032399693449,70.28134842428764,69.62212327326358,70.61523315373492,70.95201541890866,71.2917331025032,74.11992135423625,74.11992135423625,73.75527379255409,77.16009669995111,77.55621660607466,77.16009669995111,77.16009669995111,76.76767088833913,76.37888773605995,76.76767088833913,76.76767088833913,78.35974933042611,77.16009669995111,76.76767088833913,77.16009669995111,78.76726997687231,78.76726997687231,80.01351795789061,80.43702143600552,81.29651736461385,79.5940972051214,79.5940972051214,80.01351795789061,81.73263318664259,80.01351795789061,80.01351795789061,80.43702143600552,82.17307853612358,80.43702143600552,80.8646675441235,81.29651736461385,82.61791820656622,85.38303333627323,83.52104621396431,83.52104621396431,85.38303333627323,85.38303333627323,87.32323008722393,87.82108002988049,89.34666976983232,93.10473457855282,92.55001836231199,92.55001836231199,93.10473457855282,96.56734482779825,95.97370357313925,96.56734482779825,98.39005931319605,96.56734482779825,95.97370357313925,97.16787042949227,96.56734482779825,97.7754008313928,97.7754008313928,97.16787042949227,98.39005931319605,101.5747963289504,97.7754008313928,99.01197206452022,99.01197206452022,96.56734482779825,100.27808020511569,100.9225433161461,95.38682895832281,97.7754008313928,97.7754008313928,98.39005931319605,96.56734482779825,95.97370357313925,95.38682895832281,96.56734482779825,101.5747963289504,99.64126827127339,97.7754008313928,98.39005931319605,97.7754008313928,95.38682895832281,95.97370357313925,95.97370357313925,95.97370357313925,93.10473457855282,97.7754008313928,99.01197206452022,96.56734482779825,96.56734482779825,97.7754008313928,97.7754008313928,97.7754008313928,100.9225433161461,97.7754008313928,98.39005931319605,100.9225433161461,99.01197206452022,100.27808020511569,101.5747963289504,104.26460217515344,105.66010937888369,106.37107291017698,105.66010937888369,100.9225433161461,103.57973325749407,102.90324393162369,103.57973325749407,106.37107291017698,106.37107291017698,102.90324393162369,104.26460217515344,107.09106677643179,105.66010937888369,104.95800735039303,105.66010937888369,109.30698428892545,106.37107291017698,102.90324393162369,103.57973325749407,110.06487625693838,104.26460217515344,97.7754008313928,99.01197206452022,102.90324393162369,104.95800735039303,102.90324393162369,103.57973325749407,106.37107291017698,105.66010937888369,102.90324393162369,104.26460217515344,107.09106677643179,103.57973325749407,100.9225433161461,100.27808020511569,105.66010937888369,102.90324393162369,100.27808020511569,100.9225433161461,100.9225433161461,103.57973325749407,105.66010937888369,107.09106677643179,99.01197206452022,103.57973325749407,99.64126827127339,100.27808020511569,104.95800735039303,106.37107291017698,100.27808020511569,101.5747963289504,107.09106677643179,104.26460217515344,106.37107291017698,106.37107291017698,115.65990299518232,100.9225433161461,100.27808020511569,100.27808020511569,111.6106834125183,100.9225433161461,100.27808020511569,101.5747963289504,103.57973325749407,104.26460217515344,105.66010937888369,107.09106677643179,101.5747963289504,102.23498134215313,106.37107291017698,104.95800735039303,106.37107291017698,106.37107291017698,105.66010937888369,106.37107291017698,104.26460217515344,104.26460217515344,102.90324393162369,104.26460217515344,100.27808020511569,97.7754008313928,100.9225433161461,100.27808020511569,100.9225433161461,99.01197206452022,97.7754008313928,98.39005931319605,99.01197206452022,99.01197206452022,100.9225433161461,102.90324393162369,102.90324393162369,94.80660594432865,98.39005931319605,100.9225433161461,101.5747963289504,98.39005931319605,97.16787042949227,96.56734482779825,99.01197206452022,96.56734482779825,95.97370357313925,95.38682895832281,95.38682895832281,95.97370357313925,93.10473457855282,96.56734482779825,96.56734482779825,93.66566745505709,93.66566745505709,93.66566745505709,94.23292208513246,89.86616758391864,91.45882705691643,92.55001836231199,90.92215311230264,90.92215311230264,90.92215311230264,89.34666976983232,96.56734482779825,91.45882705691643,91.45882705691643,87.82108002988049,89.34666976983232,90.3912979962197,90.92215311230264,88.32421328852301,89.34666976983232,91.45882705691643,90.92215311230264,95.97370357313925,87.32323008722393,91.45882705691643,91.45882705691643,92.00141602962864,90.3912979962197,90.3912979962197,90.92215311230264,93.10473457855282,91.45882705691643,92.55001836231199,93.10473457855282,96.56734482779825,95.97370357313925,95.97370357313925,96.56734482779825,92.55001836231199,95.97370357313925,92.55001836231199,93.10473457855282,95.97370357313925,98.39005931319605,90.92215311230264,91.45882705691643,91.45882705691643,96.56734482779825,95.97370357313925,96.56734482779825,92.55001836231199,97.16787042949227,93.10473457855282,93.10473457855282,89.34666976983232,90.92215311230264,91.45882705691643,91.45882705691643,91.45882705691643,91.45882705691643,86.83058067641292,86.83058067641292,84.91039196335532,90.92215311230264,84.91039196335532,85.38303333627323,87.32323008722393,87.32323008722393,86.83058067641292,87.32323008722393,87.82108002988049,86.83058067641292,86.83058067641292,86.3430507338441,85.86056087198389,87.32323008722393,88.8327144137194,89.34666976983232,87.82108002988049,87.32323008722393,84.91039196335532,85.38303333627323,85.38303333627323,86.83058067641292,86.83058067641292,86.3430507338441,89.34666976983232,88.8327144137194,86.3430507338441,87.32323008722393,90.92215311230264,91.45882705691643,86.3430507338441,87.82108002988049,88.32421328852301,86.3430507338441,90.3912979962197,90.92215311230264,89.34666976983232,91.45882705691643,90.3912979962197,91.45882705691643,91.45882705691643,91.45882705691643,92.55001836231199,93.66566745505709,90.3912979962197,92.55001836231199,93.10473457855282,93.66566745505709,93.66566745505709,93.66566745505709,88.8327144137194,89.34666976983232,89.34666976983232,89.86616758391864,88.32421328852301,88.8327144137194,92.00141602962864,93.10473457855282,93.10473457855282,93.10473457855282,93.10473457855282,90.92215311230264,90.92215311230264,92.00141602962864,91.45882705691643,90.3912979962197,92.55001836231199,92.55001836231199,90.92215311230264,93.10473457855282,93.10473457855282,93.66566745505709,96.56734482779825,95.97370357313925,97.7754008313928,99.64126827127339,95.97370357313925,92.00141602962864,92.55001836231199,92.00141602962864,93.10473457855282,90.92215311230264,92.55001836231199,93.10473457855282,93.10473457855282,96.56734482779825,98.39005931319605,99.01197206452022,97.7754008313928,100.27808020511569,98.39005931319605,98.39005931319605,93.10473457855282,93.10473457855282,95.97370357313925,96.56734482779825,93.66566745505709,93.66566745505709,95.38682895832281,100.27808020511569,97.16787042949227,94.80660594432865,92.55001836231199,93.66566745505709,93.66566745505709,91.45882705691643,90.92215311230264,91.45882705691643,91.45882705691643,93.66566745505709,90.92215311230264,90.3912979962197,92.55001836231199,91.45882705691643,92.55001836231199,93.10473457855282,93.66566745505709,93.10473457855282,90.92215311230264,91.45882705691643,91.45882705691643,93.66566745505709,88.8327144137194,88.32421328852301,89.86616758391864,90.92215311230264,93.10473457855282,93.10473457855282,93.66566745505709,96.56734482779825,97.16787042949227,99.01197206452022,96.56734482779825,92.55001836231199,93.10473457855282,92.55001836231199,93.10473457855282,95.97370357313925,93.10473457855282,93.66566745505709,93.66566745505709,93.66566745505709,91.45882705691643,91.45882705691643,90.92215311230264,92.00141602962864,92.00141602962864,89.86616758391864,90.92215311230264,86.83058067641292,86.3430507338441,89.34666976983232,89.34666976983232,90.92215311230264,91.45882705691643,91.45882705691643,88.8327144137194,88.32421328852301,89.34666976983232,88.8327144137194,88.8327144137194,90.92215311230264,90.92215311230264,91.45882705691643,91.45882705691643,93.66566745505709,93.10473457855282,90.3912979962197,94.80660594432865,92.00141602962864,92.55001836231199,89.34666976983232,93.10473457855282,98.39005931319605,98.39005931319605,98.39005931319605,96.56734482779825,96.56734482779825,95.97370357313925,95.38682895832281,97.7754008313928,98.39005931319605,98.39005931319605,98.39005931319605,95.97370357313925,100.9225433161461,100.9225433161461,99.01197206452022,101.5747963289504,104.26460217515344,100.9225433161461,97.16787042949227,96.56734482779825,95.97370357313925,96.56734482779825,99.01197206452022,96.56734482779825,93.10473457855282,93.66566745505709,99.01197206452022,95.97370357313925,95.38682895832281,95.38682895832281,92.55001836231199,93.10473457855282,95.97370357313925,96.56734482779825,93.66566745505709,95.97370357313925,93.10473457855282,93.66566745505709,93.66566745505709,88.32421328852301,88.32421328852301,88.32421328852301,91.45882705691643,90.92215311230264,86.83058067641292,87.32323008722393,89.34666976983232,89.34666976983232,90.92215311230264,91.45882705691643,89.34666976983232,88.32421328852301,90.3912979962197,90.3912979962197,89.34666976983232,93.10473457855282,90.92215311230264,91.45882705691643,89.34666976983232,93.66566745505709,89.34666976983232,89.86616758391864,90.3912979962197,90.3912979962197,90.3912979962197,90.92215311230264,93.66566745505709,89.34666976983232,90.92215311230264,90.92215311230264,91.45882705691643,93.66566745505709,90.92215311230264,90.92215311230264,90.3912979962197,92.55001836231199,93.10473457855282,93.66566745505709,93.66566745505709,90.92215311230264,92.55001836231199,93.66566745505709,93.66566745505709,93.66566745505709,93.10473457855282,92.55001836231199,90.3912979962197,90.92215311230264,88.8327144137194,89.34666976983232,91.45882705691643,93.66566745505709,88.32421328852301,89.34666976983232,91.45882705691643,90.92215311230264,90.92215311230264,90.92215311230264,91.45882705691643,90.92215311230264,90.3912979962197,90.92215311230264,96.56734482779825,96.56734482779825,95.38682895832281,97.16787042949227,99.01197206452022,95.38682895832281,98.39005931319605,97.16787042949227,99.01197206452022,100.9225433161461,97.7754008313928,98.39005931319605,101.5747963289504,95.97370357313925,95.38682895832281,96.56734482779825,95.38682895832281,97.7754008313928,100.9225433161461,100.9225433161461,100.9225433161461,104.26460217515344,102.90324393162369,103.57973325749407,99.01197206452022,101.5747963289504,100.9225433161461,101.5747963289504,99.64126827127339,95.97370357313925,95.38682895832281,95.97370357313925,93.10473457855282,93.10473457855282,95.97370357313925,95.97370357313925,96.56734482779825,96.56734482779825,92.55001836231199,93.10473457855282,95.38682895832281,93.10473457855282,93.10473457855282,93.10473457855282,96.56734482779825,95.97370357313925,90.92215311230264,91.45882705691643,91.45882705691643,91.45882705691643,90.92215311230264,90.3912979962197,89.86616758391864,90.92215311230264,88.8327144137194,89.34666976983232,89.34666976983232,89.34666976983232,86.83058067641292,87.32323008722393,91.45882705691643,90.3912979962197,92.55001836231199,92.55001836231199,91.45882705691643,93.10473457855282,93.10473457855282,93.66566745505709,93.10473457855282,93.66566745505709,93.10473457855282,93.66566745505709,93.10473457855282,89.86616758391864,93.10473457855282,92.00141602962864,93.66566745505709,95.97370357313925,93.10473457855282,93.66566745505709,93.10473457855282,96.56734482779825,97.7754008313928,99.01197206452022,95.38682895832281,95.38682895832281,93.66566745505709,93.66566745505709,98.39005931319605,96.56734482779825,95.97370357313925,95.97370357313925,99.01197206452022,99.01197206452022,98.39005931319605,97.7754008313928,94.80660594432865,95.38682895832281,95.97370357313925,95.97370357313925,96.56734482779825,98.39005931319605,97.7754008313928,98.39005931319605,93.66566745505709,93.66566745505709,91.45882705691643,92.55001836231199,90.3912979962197,90.92215311230264,90.92215311230264,91.45882705691643,93.10473457855282,93.10473457855282,92.55001836231199,91.45882705691643,93.66566745505709,90.92215311230264,90.92215311230264,90.3912979962197,89.86616758391864,88.8327144137194,88.8327144137194,87.32323008722393,89.34666976983232,87.32323008722393,87.32323008722393,87.32323008722393,89.34666976983232,88.32421328852301,88.8327144137194,88.32421328852301,89.34666976983232,87.32323008722393,87.32323008722393,87.32323008722393,89.34666976983232,89.34666976983232,89.34666976983232,87.82108002988049,90.3912979962197,90.3912979962197,90.92215311230264,91.45882705691643,91.45882705691643,93.10473457855282,93.10473457855282,98.39005931319605,91.45882705691643,93.10473457855282,93.66566745505709,93.66566745505709,92.55001836231199,95.38682895832281,95.38682895832281,99.01197206452022,98.39005931319605,98.39005931319605,98.39005931319605,99.01197206452022,96.56734482779825,95.97370357313925,96.56734482779825,97.7754008313928,94.80660594432865,95.38682895832281,95.97370357313925,98.39005931319605,98.39005931319605,100.9225433161461,101.5747963289504,98.39005931319605,93.66566745505709,95.97370357313925,95.97370357313925,92.55001836231199,97.7754008313928,95.38682895832281,95.97370357313925,91.45882705691643,99.01197206452022,93.10473457855282,93.66566745505709,90.3912979962197,91.45882705691643,90.3912979962197,90.3912979962197,90.3912979962197,91.45882705691643,88.32421328852301,89.34666976983232,90.92215311230264,93.10473457855282,92.55001836231199,93.66566745505709,93.66566745505709,88.8327144137194,83.06721829085069,83.06721829085069,80.01351795789061,87.32323008722393,88.8327144137194,89.34666976983232,87.32323008722393,87.32323008722393,83.06721829085069,83.97947076673233,83.97947076673233,82.61791820656622,83.06721829085069,82.61791820656622,87.32323008722393,87.32323008722393,84.91039196335532,85.38303333627323,85.86056087198389,83.97947076673233,81.29651736461385,81.73263318664259,83.06721829085069,86.83058067641292,88.8327144137194,89.34666976983232,85.38303333627323,83.52104621396431,83.06721829085069,83.97947076673233,83.97947076673233,85.86056087198389,86.83058067641292,87.32323008722393,88.32421328852301,86.3430507338441,86.83058067641292,87.32323008722393,89.34666976983232,87.32323008722393,84.91039196335532,85.38303333627323,89.34666976983232,89.34666976983232,86.83058067641292,86.83058067641292,88.32421328852301,91.45882705691643,90.92215311230264,91.45882705691643,93.10473457855282,91.45882705691643,92.55001836231199,93.66566745505709,93.66566745505709,92.00141602962864,90.92215311230264,90.3912979962197,89.86616758391864,91.45882705691643,90.92215311230264,91.45882705691643,91.45882705691643,88.32421328852301,88.8327144137194,89.34666976983232,87.32323008722393,86.83058067641292,88.8327144137194,88.8327144137194,89.34666976983232,85.38303333627323,84.91039196335532,85.38303333627323,85.38303333627323,87.32323008722393,84.91039196335532,85.86056087198389,84.91039196335532,82.61791820656622,83.06721829085069,82.61791820656622,83.52104621396431,83.52104621396431,83.06721829085069,83.52104621396431,87.32323008722393,83.52104621396431,84.91039196335532,85.86056087198389,84.91039196335532,84.91039196335532,86.83058067641292,87.32323008722393,87.32323008722393,87.32323008722393,86.83058067641292,87.32323008722393,87.32323008722393,87.82108002988049,88.8327144137194,88.32421328852301,90.3912979962197,90.92215311230264,90.92215311230264,91.45882705691643,87.32323008722393,89.34666976983232,88.8327144137194,89.34666976983232,91.45882705691643,89.34666976983232,88.8327144137194,88.8327144137194,86.3430507338441,88.8327144137194,88.8327144137194,89.34666976983232,89.34666976983232,87.32323008722393,87.32323008722393,87.82108002988049,87.32323008722393,84.44256214057893,84.91039196335532,84.44256214057893,85.38303333627323,84.91039196335532,83.52104621396431,81.73263318664259,82.17307853612358,81.73263318664259,81.29651736461385,81.73263318664259,80.43702143600552,79.5940972051214,79.17870042250455,77.95608301483652,80.01351795789061,78.35974933042611,78.35974933042611,78.35974933042611,78.76726997687231,78.76726997687231,78.35974933042611,77.55621660607466,74.85918582853775,75.99369675840886,76.76767088833913,75.6120483993012,74.11992135423625,74.11992135423625,74.11992135423625,72.68073919821755,72.68073919821755,72.68073919821755,71.2917331025032,72.32888752762722,72.32888752762722,71.98012958664762,72.68073919821755,75.6120483993012,74.11992135423625,74.11992135423625,74.11992135423625,72.68073919821755,71.63442475048006,71.63442475048006,71.63442475048006,70.61523315373492,70.61523315373492,72.32888752762722,72.68073919821755,74.11992135423625,72.68073919821755,72.68073919821755,72.68073919821755,71.63442475048006,70.28134842428764,68.3368469340081,68.3368469340081,68.3368469340081,68.65410658765225,68.65410658765225,68.65410658765225,69.95032399693449,68.02223705995355,67.71024390676675,68.02223705995355,66.7896423323799,65.59689530302624,63.87836231999941,63.87836231999941,62.77717313918997,63.323457136314545,62.23931096499693,62.50720154340742,60.42037732446235,60.42037732446235,60.16830193495086,60.42037732446235,59.669764032787356,58.21758624821976,57.2841100527893,57.2841100527893,57.74748380149474,56.82732156424011,55.713255691056474,55.93294671526401,54.42665911246731,53.59786038423399,52.39576502627009,52.79112903308682,51.62051815225562,50.129192044153,48.7118631187379,48.539626482127,49.059561181521815,49.76814178978775,48.88517134131571,49.2350427966249,49.2350427966249,48.539626482127,47.52816354086808,47.861199450976535,47.52816354086808,47.52816354086808,46.87407641734698,47.19914663443624,46.552882299801745,46.078208500989284,44.70336744032138,44.85260023370939,42.83869007101935,41.88928136117537,41.10382971124022,41.10382971124022,41.493375236660924,41.88928136117537,42.56368852660241,42.700808896196286,42.700808896196286,42.700808896196286,42.56368852660241,42.700808896196286,42.83869007101935,42.83869007101935,42.02269053530403,42.15682979616659,42.02269053530403,41.75659632943582,41.10382971124022,41.36282760526018,40.84759106817055,40.84759106817055,40.218780620733654,40.46831100851692,40.094996642273905,39.727508316218774,39.727508316218774,39.60628337173739,39.849365527826905,39.849365527826905,39.727508316218774,39.849365527826905,39.849365527826905,39.971859966023196,39.727508316218774,39.971859966023196,39.727508316218774,39.727508316218774,39.727508316218774,39.727508316218774,39.971859966023196,39.971859966023196,39.727508316218774,39.971859966023196,39.485685786253434,39.1276088586343,38.42775340452619,38.65866693529182,37.97286309332909,37.08987611020375,37.19834865301043,37.30735625343642,36.87452051661699,36.137064855700785,36.033732932922376,36.137064855700785,36.55540305115126,36.55540305115126,36.033732932922376,36.033732932922376,36.45005965557409,36.87452051661699,35.524411171455164,35.72668626708892,35.72668626708892,36.981934695211024,36.033732932922376,36.240894210882054,35.82854715396273,36.34522459903804,36.45005965557409,36.34522459903804,35.625308750429745,36.55540305115126,36.45005965557409,36.55540305115126,35.72668626708892,36.137064855700785,36.7676297209287,36.981934695211024,35.625308750429745,36.34522459903804,36.45005965557409,36.34522459903804,35.625308750429745,36.55540305115126,36.45005965557409,36.66125849211477,35.72668626708892,36.66125849211477,36.45005965557409,36.66125849211477,35.524411171455164,36.66125849211477,36.34522459903804,36.137064855700785,36.137064855700785,36.981934695211024,36.55540305115126,36.240894210882054,36.55540305115126,36.55540305115126,36.240894210882054,36.033732932922376,36.7676297209287,36.45005965557409,36.45005965557409,36.55540305115126,36.981934695211024,36.137064855700785,36.240894210882054,36.981934695211024,36.66125849211477,36.34522459903804,36.55540305115126,36.7676297209287,36.55540305115126,36.87452051661699,36.7676297209287,36.55540305115126,36.55540305115126,36.981934695211024,36.87452051661699,36.66125849211477,36.87452051661699,36.45005965557409,36.45005965557409,36.34522459903804,36.55540305115126,36.55540305115126,36.45005965557409,36.55540305115126,36.66125849211477,36.55540305115126,36.55540305115126,36.66125849211477,36.34522459903804,36.240894210882054,36.45005965557409,36.55540305115126,36.55540305115126,36.55540305115126,36.45005965557409,36.55540305115126,36.55540305115126,36.55540305115126,36.55540305115126,36.45005965557409,36.34522459903804,36.45005965557409,36.55540305115126,36.55540305115126,36.55540305115126,36.55540305115126,36.34522459903804,36.66125849211477,36.66125849211477,36.45005965557409,36.45005965557409,36.34522459903804,36.55540305115126,36.45005965557409,36.55540305115126,36.55540305115126,36.55540305115126,36.55540305115126,36.55540305115126,36.55540305115126,36.55540305115126,36.34522459903804,36.45005965557409,36.34522459903804,36.55540305115126,36.45005965557409,36.55540305115126,36.55540305115126,36.66125849211477,36.45005965557409,36.66125849211477,36.66125849211477,36.34522459903804,36.240894210882054,36.34522459903804,36.55540305115126,36.55540305115126,36.45005965557409,36.55540305115126,36.66125849211477,36.55540305115126,36.45005965557409,36.66125849211477,36.45005965557409,36.34522459903804,36.45005965557409,36.55540305115126,36.55540305115126,36.55540305115126,36.45005965557409,36.66125849211477,36.66125849211477,36.66125849211477,36.45005965557409,36.45005965557409,36.34522459903804,36.45005965557409,36.45005965557409,36.55540305115126,36.55540305115126,36.55540305115126,36.45005965557409,36.66125849211477,36.66125849211477,36.66125849211477,36.45005965557409,36.45005965557409,36.34522459903804,36.55540305115126,36.34522459903804,36.55540305115126,36.55540305115126,36.66125849211477,36.34522459903804,36.66125849211477,36.66125849211477,36.34522459903804,36.45005965557409,36.34522459903804,36.55540305115126,36.55540305115126,36.45005965557409,36.55540305115126,36.137064855700785,36.55540305115126,36.45005965557409,36.66125849211477,36.45005965557409,36.45005965557409,36.45005965557409,36.55540305115126,36.55540305115126,36.55540305115126,36.45005965557409,36.55540305115126,36.55540305115126,36.66125849211477,36.45005965557409,36.55540305115126,36.34522459903804,36.34522459903804,36.45005965557409,36.55540305115126,36.55540305115126,36.55540305115126,36.45005965557409,36.66125849211477,36.55540305115126,36.66125849211477,36.45005965557409,36.45005965557409,36.34522459903804,36.55540305115126,36.45005965557409,36.55540305115126,36.55540305115126,36.66125849211477,36.45005965557409,36.66125849211477,36.66125849211477,36.34522459903804,36.45005965557409,36.34522459903804,36.55540305115126,36.45005965557409,36.45005965557409,36.55540305115126,36.55540305115126,36.55540305115126,36.45005965557409,36.66125849211477,36.45005965557409,36.45005965557409,36.45005965557409,36.55540305115126,36.55540305115126,36.55540305115126,36.45005965557409,36.55540305115126,36.66125849211477,36.66125849211477,36.45005965557409,36.66125849211477,36.34522459903804,36.240894210882054,36.45005965557409,36.55540305115126,36.55540305115126,36.55540305115126,36.45005965557409,36.55540305115126,36.55540305115126,36.55540305115126
